OrderID,CompanyName,FirstName,LastName
15509,Wellington Importadora,Michael,Suyama
16261,Wellington Importadora,Michael,Suyama
16689,Wellington Importadora,Anne,Dodsworth
17721,Wellington Importadora,Robert,King
18217,Wellington Importadora,Michael,Suyama
18870,Wellington Importadora,Nancy,Davolio
20509,Wellington Importadora,Laura,Callahan
20849,Wellington Importadora,Anne,Dodsworth
22372,Wellington Importadora,Laura,Callahan
23862,Wellington Importadora,Janet,Leverling
25526,Wellington Importadora,Michael,Suyama
25755,Wellington Importadora,Anne,Dodsworth
11298,White Clover Markets,Anne,Dodsworth
11631,White Clover Markets,Laura,Callahan
12785,White Clover Markets,Michael,Suyama
13005,White Clover Markets,Laura,Callahan
13143,White Clover Markets,Janet,Leverling
13631,White Clover Markets,Nancy,Davolio
13730,White Clover Markets,Michael,Suyama
15002,White Clover Markets,Janet,Leverling
15045,White Clover Markets,Margaret,Peacock
15245,White Clover Markets,Margaret,Peacock
16599,White Clover Markets,Robert,King
17527,White Clover Markets,Robert,King
18049,White Clover Markets,Steven,Buchanan
19140,White Clover Markets,Michael,Suyama
19143,White Clover Markets,Robert,King
20119,White Clover Markets,Robert,King
20705,White Clover Markets,Anne,Dodsworth
21784,White Clover Markets,Robert,King
22796,White Clover Markets,Laura,Callahan
23428,White Clover Markets,Michael,Suyama
23708,White Clover Markets,Laura,Callahan
23987,White Clover Markets,Nancy,Davolio
24942,White Clover Markets,Nancy,Davolio
25947,White Clover Markets,Steven,Buchanan
11998,Wilman Kala,Robert,King
12060,Wilman Kala,Anne,Dodsworth
14107,Wilman Kala,Janet,Leverling
14123,Wilman Kala,Margaret,Peacock
14480,Wilman Kala,Margaret,Peacock
15810,Wilman Kala,Janet,Leverling
16828,Wilman Kala,Janet,Leverling
17483,Wilman Kala,Janet,Leverling
17531,Wilman Kala,Steven,Buchanan
19419,Wilman Kala,Janet,Leverling
21338,Wilman Kala,Robert,King
21835,Wilman Kala,Michael,Suyama
22736,Wilman Kala,Robert,King
22905,Wilman Kala,Steven,Buchanan
24573,Wilman Kala,Michael,Suyama
24626,Wilman Kala,Nancy,Davolio
25189,Wilman Kala,Janet,Leverling
25489,Wilman Kala,Robert,King
25620,Wilman Kala,Anne,Dodsworth
26150,Wilman Kala,Anne,Dodsworth
26203,Wilman Kala,Andrew,Fuller
11374,Wolski  Zajazd,Anne,Dodsworth
13151,Wolski  Zajazd,Andrew,Fuller
15649,Wolski  Zajazd,Margaret,Peacock
16884,Wolski  Zajazd,Steven,Buchanan
17332,Wolski  Zajazd,Robert,King
17339,Wolski  Zajazd,Margaret,Peacock
17348,Wolski  Zajazd,Nancy,Davolio
17690,Wolski  Zajazd,Michael,Suyama
18557,Wolski  Zajazd,Margaret,Peacock
18941,Wolski  Zajazd,Nancy,Davolio
19517,Wolski  Zajazd,Margaret,Peacock
20182,Wolski  Zajazd,Nancy,Davolio
20755,Wolski  Zajazd,Anne,Dodsworth
23018,Wolski  Zajazd,Janet,Leverling
24739,Wolski  Zajazd,Nancy,Davolio
25866,Wolski  Zajazd,Laura,Callahan
26307,Wolski  Zajazd,Nancy,Davolio
26366,Wolski  Zajazd,Margaret,Peacock
